config,N,K,p,arm,chi,n_eff,entropy
paper defaults,200,4,0.3,shuffled,0.37429678719014436,0.8771175158029967,0.9599382472306512
paper defaults,200,4,0.3,shuffled,0.45140018759628703,0.8307289086507778,0.9131512661296763
paper defaults,200,4,0.3,shuffled,0.5781906311743322,0.7494541691685446,0.8795893386453739
paper defaults,200,4,0.3,shuffled,0.44558387048716214,0.8343449866151007,0.9327442499303359
paper defaults,200,4,0.3,shuffled,0.29647822687608893,0.9192026910399168,0.9651497802405188
paper defaults,200,4,0.3,shuffled,0.26841526873984667,0.9327951359804557,0.9742170759229897
paper defaults,200,4,0.3,shuffled,0.1278853566850048,0.9839085065219536,0.994108766836124
paper defaults,200,4,0.3,shuffled,0.18493183292642168,0.9669311641741438,0.9841007248677826
paper defaults,200,4,0.3,shuffled,0.2720991571636377,0.9310657959176046,0.9744273999180639
paper defaults,200,4,0.3,shuffled,0.33807225129646,0.8974301527695773,0.9584454068848272
paper defaults,200,4,0.3,shuffled,0.4374572641296765,0.8393706057830429,0.9140455512662109
paper defaults,200,4,0.3,shuffled,0.5932801031205319,0.7396552113789749,0.8819709436735428
paper defaults,200,4,0.3,shuffled,0.40370883004830577,0.8598594089154523,0.9169004450364011
paper defaults,200,4,0.3,shuffled,0.23867587856915154,0.9461040699716085,0.9803839032611447
paper defaults,200,4,0.3,shuffled,0.25957873420782823,0.9368724834667317,0.970751807688285
paper defaults,200,4,0.3,shuffled,0.22202866237241597,0.9530192693349715,0.9783050577598205
paper defaults,200,4,0.3,shuffled,0.3958820586596449,0.8645115053715526,0.9539774756130102
paper defaults,200,4,0.3,shuffled,0.4902295469486173,0.8062402942652476,0.9265684845329057
paper defaults,200,4,0.3,shuffled,0.47687293383891055,0.8147251500688748,0.9159786655224927
paper defaults,200,4,0.3,shuffled,0.33293177803777796,0.9002167614433754,0.9604250486647523
paper defaults,200,4,0.3,shuffled,0.5648320349458334,0.7581298656768265,0.9008291390623069
paper defaults,200,4,0.3,shuffled,0.3265917420341287,0.9036181327551853,0.9487848934305848
paper defaults,200,4,0.3,shuffled,0.7150278909602498,0.6616973702122056,0.8262923785763356
paper defaults,200,4,0.3,shuffled,0.7397596438836049,0.6463103338924069,0.8386275277922408
paper defaults,200,4,0.3,shuffled,0.7685554686665271,0.6286629406076358,0.808544006550496
paper defaults,200,4,0.3,shuffled,0.47995726793569726,0.8127709205461047,0.9232690602685809
paper defaults,200,4,0.3,shuffled,0.1717510054326535,0.9713468154572079,0.985936860699373
paper defaults,200,4,0.3,shuffled,0.5778767577160604,0.7496580357420396,0.8575877840694333
paper defaults,200,4,0.3,shuffled,0.4094282762684162,0.8564345759058544,0.9247524300679798
paper defaults,200,4,0.3,shuffled,0.685291761170603,0.6804457854887007,0.8243148915396676
paper defaults,200,4,0.3,shuffled,0.3769764360833328,0.8755714599323651,0.9470800733020981
paper defaults,200,4,0.3,shuffled,0.5132534878444627,0.7914967022179594,0.8975899064130275
paper defaults,200,4,0.3,shuffled,0.4163641463445018,0.8522540098659225,0.9195898148746102
paper defaults,200,4,0.3,shuffled,0.5467755962637116,0.7698445410149277,0.8888798609292122
paper defaults,200,4,0.3,shuffled,0.7916112864686007,0.6147609909155831,0.8059995943757191
paper defaults,200,4,0.3,shuffled,0.2180222071579542,0.9546232416256683,0.9844231512463809
paper defaults,200,4,0.3,shuffled,0.30187172023906567,0.9164839892377857,0.9672893780170806
paper defaults,200,4,0.3,shuffled,0.8169554915207006,0.5997302622733104,0.6816910043436586
paper defaults,200,4,0.3,shuffled,0.24038204335721697,0.945373013186249,0.9777638604524715
paper defaults,200,4,0.3,shuffled,0.21600469658578927,0.9554218974519748,0.9826355906336404
paper defaults,200,4,0.3,shuffled,0.25449687346685484,0.9391711447543013,0.9692355237958278
paper defaults,200,4,0.3,shuffled,0.09537929524414882,0.9909848031770696,0.9966592781251777
paper defaults,200,4,0.3,shuffled,0.4267244884838105,0.8459565638909602,0.9114697250569901
paper defaults,200,4,0.3,shuffled,0.5825448241331146,0.7466261055667615,0.8170773705707222
paper defaults,200,4,0.3,shuffled,0.6912964504155816,0.6766399871613218,0.815888326224932
paper defaults,200,4,0.3,shuffled,1.06683780448143,0.4676955873712702,0.6579938258233936
paper defaults,200,4,0.3,shuffled,0.7678957866329739,0.6290637759249416,0.7679875485914788
paper defaults,200,4,0.3,shuffled,0.8400256168255205,0.5862891462940306,0.7562369169736645
paper defaults,200,4,0.3,shuffled,0.03761844959768616,0.9985868520629899,0.9993605078741676
paper defaults,200,4,0.3,shuffled,1.0054898479813672,0.497262610504112,0.635694967443572
paper defaults,200,4,0.3,shuffled,0.6824566959968807,0.682245915005669,0.7317153934719927
paper defaults,200,4,0.3,shuffled,0.4510596307861392,0.8309410605809425,0.9331790086826693
paper defaults,200,4,0.3,shuffled,0.752970486828243,0.6381765288980951,0.539380239479448
paper defaults,200,4,0.3,shuffled,0.7968136181966741,0.6116537375638795,0.701887507217967
paper defaults,200,4,0.3,shuffled,0.8160558331553488,0.6002591476631893,0.7143100620093877
paper defaults,200,4,0.3,shuffled,0.7187154502375531,0.6593905563326384,0.8131178875353257
paper defaults,200,4,0.3,shuffled,0.4966290787823719,0.8021559115169877,0.9157742952037689
paper defaults,200,4,0.3,shuffled,0.7324610877877685,0.6508301277556376,0.8272424387338735
paper defaults,200,4,0.3,shuffled,1.0093628989075425,0.4953404655635496,0.5566370351833358
paper defaults,200,4,0.3,shuffled,0.3893757958098027,0.8683468811382816,0.9556212306155333
paper defaults,200,4,0.3,shuffled,0.635625928153947,0.7122404037672861,0.7658497111035948
paper defaults,200,4,0.3,shuffled,0.603800920360643,0.732828606633951,0.8640437143570546
paper defaults,200,4,0.3,shuffled,0.7243021850158702,0.6559038721560657,0.8483622343155217
paper defaults,200,4,0.3,shuffled,0.4838478164616693,0.8103013878002893,0.9212645567964304
paper defaults,200,4,0.3,shuffled,0.3895677309033225,0.8682341638633455,0.9496284033706531
paper defaults,200,4,0.3,shuffled,0.4678624099472711,0.8204150542060167,0.9172748970382377
paper defaults,200,4,0.3,shuffled,0.6036370610230015,0.7329348749574381,0.9015143822415611
paper defaults,200,4,0.3,shuffled,0.3452279487361266,0.8935094553476959,0.9565115470689243
paper defaults,200,4,0.3,shuffled,0.24330915402999603,0.944109345662046,0.9568650594644653
paper defaults,200,4,0.3,shuffled,0.5718085482512634,0.7535993700308791,0.8937955435960705
paper defaults,200,4,0.3,shuffled,0.37199502479022,0.8784410634523256,0.954114775480467
paper defaults,200,4,0.3,shuffled,0.2728740288816009,0.9306998684843295,0.9732371535569831
paper defaults,200,4,0.3,shuffled,0.503226124351727,0.7979339687940309,0.9184548405235974
paper defaults,200,4,0.3,shuffled,0.43847136711638507,0.8387452392893695,0.9113866716116408
paper defaults,200,4,0.3,shuffled,0.4681954920627227,0.8202052519302322,0.923372941751031
paper defaults,200,4,0.3,shuffled,0.34446671094605513,0.8939288078983353,0.9410862256039919
paper defaults,200,4,0.3,shuffled,1.0368059708390214,0.4819354633460881,0.757829148526336
paper defaults,200,4,0.3,shuffled,0.26306151420198126,0.9352775231806812,0.9698701614700299
paper defaults,200,4,0.3,shuffled,0.6892968479750887,0.6779062875512689,0.8597857178982802
paper defaults,200,4,0.3,shuffled,0.5609428360676866,0.7606547581864102,0.8976199879131479
paper defaults,200,4,0.3,shuffled,0.5360214979547501,0.776808206868191,0.7814629294857395
paper defaults,200,4,0.3,shuffled,0.7311842593259941,0.6516226879513252,0.8108945583475212
paper defaults,200,4,0.3,shuffled,0.5085818756276625,0.7944985587872673,0.9015588562595963
paper defaults,200,4,0.3,shuffled,0.37183190031259716,0.8785347037055565,0.9284937790477201
paper defaults,200,4,0.3,shuffled,0.48914013232408027,0.8069344271178098,0.906759985396279
paper defaults,200,4,0.3,shuffled,0.4616898280799647,0.8242952808537356,0.924695669902522
paper defaults,200,4,0.3,shuffled,0.41327468331661577,0.8541197876136956,0.9363116743063185
paper defaults,200,4,0.3,shuffled,0.26716248053546976,0.93337931321105,0.9478825790703518
paper defaults,200,4,0.3,shuffled,0.7122947833308289,0.6634098293213588,0.8687404407620282
paper defaults,200,4,0.3,shuffled,0.2319275216434487,0.9489553363204901,0.9806712518684956
paper defaults,200,4,0.3,shuffled,0.127620030204692,0.9839741390384775,0.9925592318777102
paper defaults,200,4,0.3,shuffled,0.3955195529543981,0.8647259726582259,0.9207038779040536
paper defaults,200,4,0.3,shuffled,0.6085313354773387,0.7297616729965025,0.8614694089599583
paper defaults,200,4,0.3,shuffled,0.644343100852218,0.7066248752167239,0.837514859908978
paper defaults,200,4,0.3,shuffled,0.3366278900282353,0.8982156920931554,0.9555054527460477
paper defaults,200,4,0.3,shuffled,0.5812387881189133,0.747474361413815,0.8517763229207581
paper defaults,200,4,0.3,shuffled,1.0772643679935228,0.4628561377916811,0.4885461356527904
paper defaults,200,4,0.3,shuffled,0.1216208012871467,0.9854239835801493,0.9931036131093967
paper defaults,200,4,0.3,shuffled,0.5248291518185337,0.7840396875705212,0.8982212792975629
paper defaults,200,4,0.3,shuffled,0.5588306534269599,0.762025699470859,0.8335161173980846
paper defaults,200,4,0.3,shuffled,0.12497651955510568,0.9846210749955654,0.9951532461249359
paper defaults,200,4,0.3,shuffled,0.36361585171549826,0.8832233154483935,0.9527954931869305
paper defaults,200,4,0.3,shuffled,0.4121502491010197,0.8547974191678247,0.9345643630845858
paper defaults,200,4,0.3,shuffled,0.38444062774754234,0.8712360236368725,0.945065767967953
paper defaults,200,4,0.3,shuffled,0.6097228643696311,0.7289894463444856,0.8978064985207753
paper defaults,200,4,0.3,shuffled,0.7701163475704167,0.6277151864348137,0.7418046967556777
paper defaults,200,4,0.3,shuffled,0.5013946029375406,0.7991072068355709,0.9214836483343188
paper defaults,200,4,0.3,shuffled,0.32600986697899537,0.9039283006201907,0.9533861467539358
paper defaults,200,4,0.3,shuffled,0.5308387570487572,0.7801591266632609,0.8863691678617007
paper defaults,200,4,0.3,shuffled,0.12497469561746948,0.9846215169766532,0.992674660239851
paper defaults,200,4,0.3,shuffled,0.3638680068526554,0.8830802410676959,0.9561582738194447
paper defaults,200,4,0.3,shuffled,0.23802283063910898,0.9463828070770565,0.978196612588925
paper defaults,200,4,0.3,shuffled,0.24631101992990448,0.9428010889743988,0.9775280857402868
paper defaults,200,4,0.3,shuffled,0.5089773653528736,0.7942446122478654,0.8897706610120428
paper defaults,200,4,0.3,shuffled,0.7584263149572481,0.6348357986005462,0.78636214370326
paper defaults,200,4,0.3,shuffled,0.8418341757938235,0.5852454542683125,0.7330335188633074
paper defaults,200,4,0.3,shuffled,0.5855741998110889,0.7446586693939297,0.892679063566333
paper defaults,200,4,0.3,shuffled,0.7654890364191337,0.6305275732195122,0.7187138561677742
paper defaults,200,4,0.3,shuffled,0.5764407382681469,0.7505907572958308,0.884862371897826
paper defaults,200,4,0.3,shuffled,0.4229405508866638,0.8482636863911225,0.9424701910158838
paper defaults,200,4,0.3,shuffled,0.5635711223686433,0.7589485287440471,0.9171080179794865
paper defaults,200,4,0.3,shuffled,0.2081435315602277,0.9584752761814781,0.987588450379622
paper defaults,200,4,0.3,shuffled,0.40472270804235416,0.8592538200744023,0.9438598153439002
paper defaults,200,4,0.3,shuffled,0.4933372093831368,0.8042583212275627,0.8931884067378002
paper defaults,200,4,0.3,shuffled,0.5157992045069655,0.7898589570168367,0.8574244896761735
paper defaults,200,4,0.3,shuffled,0.5379020039785446,0.7755914749313909,0.8355334625949723
paper defaults,200,4,0.3,shuffled,0.6963999439413919,0.6734129708186908,0.8491437757121709
paper defaults,200,4,0.3,shuffled,0.5437514983193015,0.7718040280241384,0.8349547365338024
paper defaults,200,4,0.3,shuffled,0.6540564335152295,0.7003831987293605,0.79558090287104
paper defaults,200,4,0.3,shuffled,0.8854495718677371,0.5605315359011863,0.7947885497209162
paper defaults,200,4,0.3,shuffled,0.6523351863412442,0.7014879705123428,0.8514307671437177
paper defaults,200,4,0.3,shuffled,0.4983106913397698,0.8010807892956674,0.8931892372702765
paper defaults,200,4,0.3,shuffled,0.18298302474082004,0.9676019883897908,0.9894625980586184
paper defaults,200,4,0.3,shuffled,0.2931460320556533,0.9208657718265829,0.9676726594293118
paper defaults,200,4,0.3,shuffled,0.23535698429718963,0.9475144190096452,0.978816670385712
paper defaults,200,4,0.3,shuffled,0.6193927333594677,0.7227275028699134,0.8804025810997864
paper defaults,200,4,0.3,shuffled,0.6079105484811493,0.7301640521516547,0.8849409650973838
paper defaults,200,4,0.3,shuffled,0.1322985741335492,0.9827981694214324,0.993693938493242
paper defaults,200,4,0.3,shuffled,0.546201952709988,0.7702163065300416,0.9209548109061041
paper defaults,200,4,0.3,shuffled,0.4878265680352705,0.8077709109444244,0.9184114332809853
paper defaults,200,4,0.3,shuffled,0.4362246288395077,0.8401300365728227,0.9396630352795046
paper defaults,200,4,0.3,shuffled,0.056939256476092284,0.9967683981801141,0.9988151551815078
paper defaults,200,4,0.3,shuffled,0.2459806056090356,0.9429456955587631,0.9721077932631724
paper defaults,200,4,0.3,shuffled,0.7500488813500703,0.6399699677291673,0.6764410891360247
paper defaults,200,4,0.3,shuffled,0.24423945990155665,0.9437052331025979,0.9777005380358968
paper defaults,200,4,0.3,shuffled,0.05725114227785439,0.9967330148830842,0.9976343507689834
paper defaults,200,4,0.3,shuffled,0.10816057386024927,0.9884365675025811,0.9947955320097763
paper defaults,200,4,0.3,shuffled,0.17009052797245178,0.9718826688329055,0.9894751897996269
paper defaults,200,4,0.3,shuffled,0.4567105953948346,0.8274141723483925,0.9290802018307268
paper defaults,200,4,0.3,shuffled,0.33649763631577617,0.8982864347961944,0.9585552804417341
paper defaults,200,4,0.3,shuffled,0.5199240935385266,0.7872025656297009,0.8896904147024377
paper defaults,200,4,0.3,shuffled,0.4839697427193644,0.8102239162257514,0.8917100409849669
paper defaults,200,4,0.3,shuffled,0.42194431603406857,0.8488697681381433,0.9320579262206092
paper defaults,200,4,0.3,shuffled,0.4767484593551718,0.8148039490436593,0.9156379716650388
paper defaults,200,4,0.3,shuffled,0.6030795695149859,0.733296441735402,0.7845018067224835
paper defaults,200,4,0.3,shuffled,0.2304654946627866,0.9495645040624816,0.9753638169962129
paper defaults,200,4,0.3,shuffled,0.5271146066805829,0.7825645809771274,0.8529503818159587
paper defaults,200,4,0.3,shuffled,0.8737833153145373,0.5670550276077959,0.5484587060316852
paper defaults,200,4,0.3,shuffled,0.6466278400846738,0.7051551818658566,0.8150645431523491
paper defaults,200,4,0.3,shuffled,0.4020341935810568,0.8608582034758638,0.939209332042187
paper defaults,200,4,0.3,shuffled,0.39927732769230645,0.8624984418509756,0.9484255795494786
paper defaults,200,4,0.3,shuffled,0.5491110195878646,0.7683306923823454,0.8609875867293095
paper defaults,200,4,0.3,shuffled,0.7475922103019208,0.6414803877455598,0.7983338687469583
paper defaults,200,4,0.3,shuffled,0.2829198850283237,0.9258884948736227,0.9690924511496868
paper defaults,200,4,0.3,shuffled,0.4054348945645659,0.8588280344969517,0.9489568036157674
paper defaults,200,4,0.3,shuffled,0.41208804795661197,0.8548348816545634,0.9155231098756738
paper defaults,200,4,0.3,shuffled,0.595739452175223,0.7380588563411336,0.8388071568700316
paper defaults,200,4,0.3,shuffled,0.3688278297988325,0.8802553692390728,0.9297716863046809
paper defaults,200,4,0.3,shuffled,0.08556646955904745,0.9927315957860426,0.9947121033295289
paper defaults,200,4,0.3,shuffled,0.8109845684554725,0.6032469270196567,0.8305944385436761
paper defaults,200,4,0.3,shuffled,0.356719714400092,0.8871154822386759,0.9349643804661545
paper defaults,200,4,0.3,shuffled,0.3498679713051631,0.890941937995859,0.9412355489112766
paper defaults,200,4,0.3,shuffled,0.683050038959657,0.6818690016437526,0.7991334644284451
paper defaults,200,4,0.3,shuffled,0.2511728191182491,0.9406560907291188,0.9770442242454326
paper defaults,200,4,0.3,shuffled,0.594833003082926,0.7386471948803057,0.9052361313205441
paper defaults,200,4,0.3,shuffled,0.2011135573729334,0.9611256738099775,0.9858691178783027
paper defaults,200,4,0.3,shuffled,0.1828960294830618,0.9676317900190142,0.9849038482204477
paper defaults,200,4,0.3,shuffled,0.9139501091735447,0.5448686228459045,0.7216554829612276
paper defaults,200,4,0.3,shuffled,0.9597843340864295,0.5205118175327009,0.5806297187839943
paper defaults,200,4,0.3,shuffled,0.8459708179766793,0.5828638183579874,0.7810718802367634
paper defaults,200,4,0.3,shuffled,0.44732848777777234,0.8332619672389694,0.9287912077572879
paper defaults,200,4,0.3,shuffled,0.5500948975696826,0.767692787476953,0.8767386748520432
